tweet_id,name,type,rating_score,favorite_count,retweet_count,jpg_url,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
790277117346975746,Bruce,none,1.1,14081,3732,https://pbs.twimg.com/media/Cveg1-NXgAASaaT.jpg,labrador retriever,0.427742,True,great dane,0.190503,True,curly-coated retriever,0.146427,True
789986466051088384,Happy,none,1.2,10369,2704,https://pbs.twimg.com/media/CvaYgDOWgAEfjls.jpg,tub,0.479477,False,bathtub,0.325106,False,golden retriever,0.0785304999999999,True
789628658055020548,Eli,none,1.3,8448,2080,https://pbs.twimg.com/media/CvVTEnPXYAAWLyL.jpg,chow,0.260702,True,cougar,0.0881427,False,pomeranian,0.0798831,True
789599242079838210,Brownie,none,1.2,7620,2279,https://pbs.twimg.com/media/CvU4UZpXgAE1pAV.jpg,chesapeake bay retriever,0.8788219999999999,True,beagle,0.0185703,True,labrador retriever,0.0174985,True
789530877013393408,Rizzy,none,1.2,13188,3942,https://pbs.twimg.com/media/CvT6IV6WEAQhhV5.jpg,schipperke,0.363272,True,kelpie,0.197021,True,norwegian elkhound,0.151024,True
789268448748703744,Stella,none,1.0,10196,3014,https://pbs.twimg.com/media/CvQLdotWcAAZn86.jpg,malamute,0.81286,True,siberian husky,0.120853,True,eskimo dog,0.0242692999999999,True
789137962068021249,Bo,none,1.2,10875,3244,https://pbs.twimg.com/media/CvOUw8vWYAAzJDq.jpg,chihuahua,0.746135,True,pekinese,0.0703834,True,pembroke,0.0492369,True
788908386943430656,Lucy,none,1.1,30653,14409,https://pbs.twimg.com/media/CvLD-mbWYAAFI8w.jpg,remote control,0.8815379999999999,False,oscilloscope,0.0355131,False,golden retriever,0.0340897,True
788765914992902144,Butter,none,1.2,30658,12014,https://pbs.twimg.com/media/CvJCabcWgAIoUxW.jpg,cocker spaniel,0.500509,True,golden retriever,0.272734,True,jigsaw puzzle,0.0414758,False
788412144018661376,Dexter,none,1.1,16060,5990,https://pbs.twimg.com/media/CvEAqQoWgAADj5K.jpg,golden retriever,0.805238,True,labrador retriever,0.113798,True,brittany spaniel,0.0385587,True
788178268662984705,,none,1.3,8100,2488,https://pbs.twimg.com/media/CvAr88kW8AEKNAO.jpg,samoyed,0.73548,True,pomeranian,0.075101,True,arctic fox,0.0360719,False
788150585577050112,Leo,none,1.3,6865,1510,https://pbs.twimg.com/media/CvASw6dWcAQmo3X.jpg,chow,0.814145,True,pomeranian,0.112704,True,chihuahua,0.0158832,True
788039637453406209,,none,1.2,6867,1535,https://pbs.twimg.com/media/Cu-t20yWEAAFHXi.jpg,beach wagon,0.362925,False,minivan,0.304759,False,limousine,0.101702,False
787810552592695296,Frank,none,1.1,9717,3540,https://pbs.twimg.com/media/Cu7dg2RXYAIaGXE.jpg,pug,0.362835,True,french bulldog,0.2218639999999999,True,english setter,0.0804183,True
787717603741622272,Tonks,puppo,1.3,11416,3240,https://pbs.twimg.com/media/Cu6I9vvWIAAZG0a.jpg,german shepherd,0.992339,True,malinois,0.00492039,True,kelpie,0.0008528019999999,True
787397959788929025,Moose,none,1.1,12120,3300,https://pbs.twimg.com/media/Cu1mQsDWEAAU_VQ.jpg,chihuahua,0.900483,True,toy terrier,0.0210845,True,miniature pinscher,0.019484,True
787322443945877504,Lincoln,none,1.0,8726,2032,https://pbs.twimg.com/media/Cu0hlfwWYAEdnXO.jpg,seat belt,0.747739,False,golden retriever,0.1057029999999999,True,dingo,0.0172568,False
786963064373534720,Rory,none,1.2,29725,9327,https://pbs.twimg.com/media/Cuvau3MW8AAxaRv.jpg,golden retriever,0.915303,True,saluki,0.0462126,True,labrador retriever,0.0375041,True
786709082849828864,Logan,none,7.5,20296,7069,https://pbs.twimg.com/media/CurzvFTXgAA2_AP.jpg,pomeranian,0.467321,True,persian cat,0.122978,False,chow,0.102654,True
786664955043049472,,none,1.2,11957,2996,https://pbs.twimg.com/media/CurLmoqXgAEPoJ-.jpg,leonberg,0.512034,True,keeshond,0.464816,True,pomeranian,0.00781249,True
786595970293370880,Dale,none,1.1,10497,3601,https://pbs.twimg.com/media/CuqM0fVWAAAboKR.jpg,pembroke,0.709512,True,cardigan,0.287178,True,chow,0.000570176,True
786363235746385920,Rizzo,doggo,1.3,12189,4072,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg,golden retriever,0.929266,True,labrador retriever,0.0628667,True,saluki,0.00215669,True
786233965241827333,Mattie,none,1.1,17178,5571,https://pbs.twimg.com/media/CulDnZpWcAAGbZ-.jpg,labrador retriever,0.478193,True,schipperke,0.224817,True,staffordshire bullterrier,0.0773956,True
785927819176054784,Lucy,none,1.2,12696,3652,https://pbs.twimg.com/media/CugtKeXWEAAamDZ.jpg,teddy,0.97207,False,toy poodle,0.00849262,True,chow,0.00288271,True
785872687017132033,Rusty,none,1.2,7489,2130,https://pbs.twimg.com/ext_tw_video_thumb/785872596088811520/pu/img/5O-_BgqdFQu_2Bt7.jpg,great pyrenees,0.392108,True,golden retriever,0.198358,True,pekinese,0.143328,True
785639753186217984,Pinot,doggo,1.0,8735,2561,https://pbs.twimg.com/media/CucnLmeWAAALOSC.jpg,porcupine,0.978042,False,sea urchin,0.0061063,False,echidna,0.00544197,False
785533386513321988,Dallas,none,1.1,10183,2334,https://pbs.twimg.com/media/CubGchjXEAA6gpw.jpg,miniature pinscher,0.4360229999999999,True,black-and-tan coonhound,0.258049,True,rottweiler,0.145231,True
785264754247995392,Doc,none,1.2,8128,1911,https://pbs.twimg.com/media/CuXSHNnWcAIWEwn.jpg,teddy,0.6748930000000001,False,cradle,0.0567395999999999,False,chow,0.056137,True
785170936622350336,Hero,none,1.1,13491,5639,https://pbs.twimg.com/media/CuV8yfxXEAAUlye.jpg,seat belt,0.891193,False,eskimo dog,0.0274944,True,samoyed,0.0195303,True
784826020293709826,Rusty,none,1.3,11310,3712,https://pbs.twimg.com/media/CuRDF-XWcAIZSer.jpg,chow,0.0903414,True,binoculars,0.0834988,False,irish setter,0.0774556,True
784517518371221505,Frankie,none,1.1,10039,2970,https://pbs.twimg.com/media/CuMqhGrXYAQwRqU.jpg,malamute,0.757764,True,eskimo dog,0.151248,True,siberian husky,0.0848401999999999,True
784431430411685888,Stormy,none,1.2,6329,1491,https://pbs.twimg.com/media/CuLcNkCXgAEIwK2.jpg,miniature poodle,0.744819,True,toy poodle,0.243192,True,standard poodle,0.0109202,True
783839966405230592,Riley,none,1.3,33689,12643,https://pbs.twimg.com/media/CuDCSM-XEAAJw1W.jpg,quilt,0.333739,False,siamese cat,0.136245,False,three-toed sloth,0.117464,False
783821107061198850,Mairi,none,1.2,8209,2269,https://pbs.twimg.com/media/CuCxIzyWEAQTnQA.jpg,lakeland terrier,0.265659,True,golden retriever,0.196414,True,standard poodle,0.1335339999999999,True
783695101801398276,Loomis,none,1.2,11650,3737,https://pbs.twimg.com/media/CuA-iRHXYAAWP8e.jpg,chow,0.314265,True,golden retriever,0.300435,True,australian terrier,0.0494869,True
783466772167098368,Finn,none,1.1,9468,2608,https://pbs.twimg.com/media/Ct9u3ljW8AEnVIm.jpg,chihuahua,0.789,True,miniature pinscher,0.115916,True,toy terrier,0.0362939,True
783391753726550016,Godi,none,1.3,18908,6441,https://pbs.twimg.com/media/Ct8qn8EWIAAk9zP.jpg,norwegian elkhound,0.87713,True,cairn,0.0862406,True,keeshond,0.0110191,True
783334639985389568,Dave,none,1.2,32651,13616,https://pbs.twimg.com/media/Ct72q9jWcAAhlnw.jpg,cardigan,0.593858,True,shetland sheepdog,0.1306109999999999,True,pembroke,0.100842,True
783085703974514689,Earl,none,1.1,9112,2565,https://pbs.twimg.com/media/Ct4URfWUAAQ7lKe.jpg,chesapeake bay retriever,0.240602,True,airedale,0.164088,True,boxer,0.134506,True
782969140009107456,Cali,none,1.2,26949,8521,https://pbs.twimg.com/media/Ct2qO5PXEAE6eB0.jpg,seat belt,0.474292,False,golden retriever,0.171393,True,labrador retriever,0.110592,True
782747134529531904,Deacon,doggo,1.1,8310,1604,https://pbs.twimg.com/media/CtzgXgeXYAA1Gxw.jpg,golden retriever,0.560699,True,otterhound,0.199482,True,clumber,0.0406818,True
782722598790725632,Penny,none,1.0,19250,6238,https://pbs.twimg.com/media/CtzKC7zXEAALfSo.jpg,irish setter,0.574557,True,golden retriever,0.339251,True,seat belt,0.0461082,False
782598640137187329,Timmy,none,1.1,8694,2184,https://pbs.twimg.com/media/CtxZTtxUMAEduGo.jpg,malamute,0.8408709999999999,True,tibetan mastiff,0.140516,True,eskimo dog,0.0120116,True
782305867769217024,Sampson,doggo,1.2,18630,6470,https://pbs.twimg.com/media/CttPBt0WIAAcsDE.jpg,briard,0.5044270000000001,True,soft-coated wheaten terrier,0.390678,True,lhasa,0.0345955,True
781955203444699136,Chipson,none,1.1,12357,3920,https://pbs.twimg.com/media/CtoQGu4XgAQgv5m.jpg,pool table,0.179568,False,dining table,0.154396,False,microwave,0.0336905,False
781661882474196992,,none,0.5,11634,3129,https://pbs.twimg.com/media/CtkFS72WcAAiUrs.jpg,pembroke,0.438087,True,golden retriever,0.226954,True,collie,0.0706516,True
781524693396357120,,none,1.2,23163,6426,https://pbs.twimg.com/media/CtiIj0AWcAEBDvw.jpg,tennis ball,0.994712,False,chesapeake bay retriever,0.0035225,True,labrador retriever,0.0009214389999999,True
781251288990355457,Oakley,none,1.1,9428,2458,https://pbs.twimg.com/media/CteP5H5WcAEhdLO.jpg,mexican hairless,0.8877709999999999,True,italian greyhound,0.0306664,True,seat belt,0.0267298,False
781163403222056960,,none,1.0,10895,3168,https://pbs.twimg.com/media/Ctc_-BTWEAAQpZh.jpg,shetland sheepdog,0.973841,True,collie,0.0251875999999999,True,border collie,0.0002973109999999,True
780931614150983680,,puppo,1.3,24192,8536,https://pbs.twimg.com/media/CtZtJxAXEAAyPGd.jpg,padlock,0.731564,False,necklace,0.0654616,False,chain,0.0364691,False
780858289093574656,Dash,none,1.0,8033,2328,https://pbs.twimg.com/media/CtYqeNHWgAATqYZ.jpg,chesapeake bay retriever,0.488555,True,sussex spaniel,0.271655,True,kelpie,0.106913,True
780800785462489090,Koda,none,1.1,6141,1505,https://pbs.twimg.com/media/CtX2Kr9XYAAuxrM.jpg,siberian husky,0.951963,True,eskimo dog,0.0353461,True,pembroke,0.00886194,True
780601303617732608,Hercules,none,1.2,13525,3839,https://pbs.twimg.com/media/CtVAvX-WIAAcGTf.jpg,saint bernard,0.995143,True,cardigan,0.00304359,True,english springer,0.00104955,True
780543529827336192,,none,1.2,7040,2032,https://pbs.twimg.com/media/CtUMLzRXgAAbZK5.jpg,golden retriever,0.628312,True,labrador retriever,0.317365,True,tibetan mastiff,0.0122601,True
780459368902959104,Bear,none,1.1,5892,1224,https://pbs.twimg.com/media/CtS_p9kXEAE2nh8.jpg,great dane,0.3824909999999999,True,german shepherd,0.312026,True,bull mastiff,0.0332719,True
780192070812196864,,none,1.1,9712,2589,https://pbs.twimg.com/media/CtPMhwvXYAIt6NG.jpg,vizsla,0.144012,True,mongoose,0.0914736,False,hatchet,0.0735447,False
779834332596887552,Scout,none,1.1,21252,8237,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg,golden retriever,0.99383,True,cocker spaniel,0.00314271,True,great pyrenees,0.000917414,True
779377524342161408,,pupper,1.2,9831,3613,https://pbs.twimg.com/ext_tw_video_thumb/779377444025499652/pu/img/eIiLDy9F6rPNarEc.jpg,sundial,0.170921,False,cash machine,0.0603586,False,maze,0.0549814,False
779123168116150273,Reggie,none,1.2,13206,4207,https://pbs.twimg.com/media/CtAAYizW8AAWzBZ.jpg,toy poodle,0.43108,True,soft-coated wheaten terrier,0.0603649,True,cocker spaniel,0.0598454,True
779056095788752897,,none,1.3,16500,5247,https://pbs.twimg.com/media/Cs_DYr1XEAA54Pu.jpg,chihuahua,0.721188,True,toy terrier,0.112943,True,kelpie,0.0533644999999999,True
778990705243029504,Jay,none,1.1,22342,8437,https://pbs.twimg.com/media/Cs-H5uhWcAAiNY9.jpg,cocker spaniel,0.7153510000000001,True,labrador retriever,0.207056,True,chihuahua,0.0285194,True
778748913645780993,Mya,none,1.1,7717,1562,https://pbs.twimg.com/media/Cs6r_-kVIAALh1p.jpg,staffordshire bullterrier,0.351434,True,boxer,0.201478,True,american staffordshire terrier,0.142838,True
778650543019483137,Strider,none,1.0,6430,1729,https://pbs.twimg.com/media/Cs5ShihWEAAH2ti.jpg,german shepherd,0.515699,True,malinois,0.300292,True,kelpie,0.0870223,True
778624900596654080,Penny,none,1.1,5177,1176,https://pbs.twimg.com/media/Cs47N3eWcAEmgiW.jpg,airedale,0.786089,True,irish terrier,0.121488,True,lakeland terrier,0.0146031,True
778408200802557953,,none,1.4,15135,5023,https://pbs.twimg.com/media/Cs12ICuWAAECNRy.jpg,pembroke,0.8483620000000001,True,cardigan,0.108124,True,beagle,0.0119417,True
778383385161035776,Nala,none,1.3,6515,1271,https://pbs.twimg.com/media/Cs1fjyqWIAE2jop.jpg,collie,0.3452659999999999,True,borzoi,0.312823,True,border collie,0.213011,True
778286810187399168,Stanley,none,1.1,11576,3836,https://pbs.twimg.com/media/Cs0HuUTWcAUpSE8.jpg,boston bull,0.3220699999999999,True,pug,0.229903,True,muzzle,0.10142,False
778039087836069888,,pupper,1.2,9417,3065,https://pbs.twimg.com/media/CswmaHmWAAAbdY9.jpg,german shepherd,0.717776,True,malinois,0.111175,True,norwegian elkhound,0.0588024,True
778027034220126208,Sophie,pupper,2.7,7320,1885,https://pbs.twimg.com/media/Cswbc2yWcAAVsCJ.jpg,clumber,0.946718,True,cocker spaniel,0.0159499,True,lhasa,0.00651911,True
777885040357281792,Wesley,none,0.3,7078,1893,https://pbs.twimg.com/media/CsuaUH2WAAAWJh1.jpg,afghan hound,0.123529,True,basset,0.119682,True,siberian husky,0.1087089999999999,True
777684233540206592,,none,1.2,12518,3403,https://pbs.twimg.com/media/CsrjryzWgAAZY00.jpg,cocker spaniel,0.253442,True,golden retriever,0.16285,True,otterhound,0.110921,True
777621514455814149,Derek,none,1.2,9742,2910,https://pbs.twimg.com/media/Csqqoo5WEAAMTVW.jpg,chow,0.999823,True,norwich terrier,5.644850000000001e-05,True,pomeranian,2.76806e-05,True
777189768882946048,Jeffrey,none,1.2,15921,4999,https://pbs.twimg.com/media/Cskh9nRWYAAUxBP.jpg,chihuahua,0.988412,True,mexican hairless,0.00417722,True,hog,0.00150658,False
776813020089548800,Solomon,none,1.2,5444,1405,https://pbs.twimg.com/media/CsfLUDbXEAAu0VF.jpg,toy poodle,0.51661,True,miniature poodle,0.255033,True,standard poodle,0.168989,True
776477788987613185,Huck,pupper,1.1,9858,3249,https://pbs.twimg.com/media/CsaaaaxWgAEfzM7.jpg,labrador retriever,0.8848389999999999,True,chesapeake bay retriever,0.0575650999999999,True,paintbrush,0.00576608,False
776218204058357768,,floofer,1.3,33345,18497,https://pbs.twimg.com/media/CsWuVEdWcAAqbe9.jpg,samoyed,0.940326,True,pomeranian,0.0555271999999999,True,keeshond,0.00222635,True
776201521193218049,O'Malley,none,1.0,10681,2919,https://pbs.twimg.com/media/CsWfKadWEAAtmlS.jpg,rottweiler,0.502228,True,black-and-tan coonhound,0.154594,True,bloodhound,0.135176,True
776113305656188928,Sampson,pupper,1.1,13102,5068,https://pbs.twimg.com/media/CsVO7ljW8AAckRD.jpg,mousetrap,0.777468,False,black widow,0.0939401999999999,False,paddlewheel,0.0174919,False
776088319444877312,,none,1.0,2045,179,https://pbs.twimg.com/media/CsU4NKkW8AUI5eG.jpg,web site,0.999916,False,pug,7.657020000000001e-05,True,menu,2.16468e-06,False
775842724423557120,Blue,none,1.2,13022,3116,https://pbs.twimg.com/media/CsRY1jAWYAUOx55.jpg,chow,0.520022,True,bath towel,0.0287747,False,french bulldog,0.0259901,True
775733305207554048,Anakin,doggo,1.1,15413,4627,https://pbs.twimg.com/media/CsP1UvaW8AExVSA.jpg,long-horned beetle,0.6138520000000001,False,ox,0.0294728,False,rhinoceros beetle,0.0278060999999999,False
775729183532220416,,none,1.3,14361,5302,https://pbs.twimg.com/media/CsPxk85XEAAeMQj.jpg,web site,0.989407,False,hand-held computer,0.00213902,False,menu,0.00211536,False
775364825476165632,Finley,doggo,1.1,8295,3472,https://pbs.twimg.com/media/CsKmMB2WAAAXcAy.jpg,beagle,0.571229,True,chihuahua,0.175257,True,pembroke,0.0343063,True
775085132600442880,Tucker,none,1.3,17281,5488,https://pbs.twimg.com/media/CsGnz64WYAEIDHJ.jpg,chow,0.316565,True,golden retriever,0.241929,True,pomeranian,0.157524,True
774757898236878852,Finley,none,1.2,9462,2035,https://pbs.twimg.com/media/CsB-MYiXgAEQU20.jpg,toy poodle,0.7199409999999999,True,miniature poodle,0.251546,True,lakeland terrier,0.00700838,True
774639387460112384,Sprinkles,none,1.0,7508,2013,https://pbs.twimg.com/media/CsASZqRW8AA3Szw.jpg,walker hound,0.6275930000000001,True,basenji,0.1287049999999999,True,ibizan hound,0.126282,True
774314403806253056,,none,1.4,24167,6478,https://pbs.twimg.com/media/Cr7q1VxWIAA5Nm7.jpg,eskimo dog,0.5960449999999999,True,siberian husky,0.223067,True,saluki,0.0363246999999999,True
773985732834758656,Winnie,pupper,1.1,11925,4492,https://pbs.twimg.com/media/Cr2_6R8WAAAUMtc.jpg,giant panda,0.4511489999999999,False,fur coat,0.148001,False,pug,0.10957,True
773922284943896577,Heinrich,none,1.2,7110,1999,https://pbs.twimg.com/media/Cr2GNdlW8AAbojw.jpg,pomeranian,0.554331,True,samoyed,0.432158,True,chow,0.00319942,True
773704687002451968,Loki,none,1.2,7317,1891,https://pbs.twimg.com/media/CrzATQqWAAEHq2t.jpg,silky terrier,0.324251,True,yorkshire terrier,0.1812099999999999,True,airedale,0.133436,True
773670353721753600,Shakespeare,none,1.0,5935,1501,https://pbs.twimg.com/media/CryhFC0XEAA9wp_.jpg,old english sheepdog,0.969311,True,maltese dog,0.013243,True,soft-coated wheaten terrier,0.00485731,True
773547596996571136,Chelsea,pupper,1.1,24553,7126,https://pbs.twimg.com/media/Crwxb5yWgAAX5P_.jpg,norwegian elkhound,0.372202,True,chesapeake bay retriever,0.1371869999999999,True,malamute,0.0714361999999999,True
773308824254029826,Bungalo,none,1.2,25846,8640,https://pbs.twimg.com/media/CrtYRMEWIAAUkCl.jpg,shopping cart,0.572349,False,labrador retriever,0.1514059999999999,True,shopping basket,0.107102,False
773247561583001600,Chip,none,1.0,10414,3699,https://pbs.twimg.com/media/Crsgi9dWEAApQd8.jpg,seat belt,0.713588,False,miniature pinscher,0.0833687999999999,True,brabancon griffon,0.0756961,True
773191612633579521,Grey,none,1.2,11117,4736,https://pbs.twimg.com/media/CrrtqjdXEAINleR.jpg,blenheim spaniel,0.427766,True,shih-tzu,0.219256,True,welsh springer spaniel,0.144614,True
772877495989305348,,none,1.1,9555,4501,https://pbs.twimg.com/ext_tw_video_thumb/772874595468795904/pu/img/t8gbjy2rA19xtQYR.jpg,tabby,0.218303,False,norwegian elkhound,0.138523,True,wombat,0.0742172,False
772826264096874500,Roosevelt,none,1.1,8842,2669,https://pbs.twimg.com/media/CrmhYYIXEAEcyYY.jpg,basset,0.915351,True,walker hound,0.0724159,True,beagle,0.00822894,True
772581559778025472,NaN,none,1.0,7192,1968,https://pbs.twimg.com/media/CrjC0JAWAAAjz6n.jpg,newfoundland,0.574345,True,border collie,0.128352,True,saint bernard,0.0594755,True
772193107915964416,Willem,pupper,1.2,6665,1612,https://pbs.twimg.com/media/Crdhh_1XEAAHKHi.jpg,pembroke,0.3679449999999999,True,chihuahua,0.2235219999999999,True,pekinese,0.164871,True
772152991789019136,,none,1.0,4181,1300,https://pbs.twimg.com/media/Crc9DEoWEAE7RLH.jpg,golden retriever,0.275318,True,irish setter,0.100988,True,vizsla,0.0735248999999999,True
772117678702071809,Jack,none,1.2,4165,848,https://pbs.twimg.com/media/Crcc7pqXEAAM5O2.jpg,labrador retriever,0.217821,True,beagle,0.157677,True,golden retriever,0.127726,True
772114945936949249,Finn,none,1.0,3005,546,https://pbs.twimg.com/media/Crcacf9WgAEcrMh.jpg,chihuahua,0.803293,True,toy terrier,0.0529799999999999,True,italian greyhound,0.0372388,True
772102971039580160,Penny,none,1.1,4448,1065,https://pbs.twimg.com/media/CrcPjh0WcAA_SPT.jpg,pembroke,0.54178,True,cardigan,0.260504,True,shetland sheepdog,0.0637031,True
771770456517009408,Davey,none,1.1,13356,3924,https://pbs.twimg.com/media/CrXhIqBW8AA6Bse.jpg,papillon,0.53318,True,collie,0.192031,True,border collie,0.121626,True
771500966810099713,Dakota,none,1.2,9167,3018,https://pbs.twimg.com/media/CrTsCPHWYAANdzC.jpg,labrador retriever,0.833952,True,golden retriever,0.103223,True,soccer ball,0.0120939,False
771380798096281600,Fizz,none,1.1,11746,5912,https://pbs.twimg.com/media/CrR-vVfXEAAk6Gg.jpg,collie,0.503728,True,border collie,0.4509439999999999,True,english springer,0.0126927999999999,True
771136648247640064,Dixie,none,1.1,10223,3357,https://pbs.twimg.com/media/CrOgsIBWYAA8Dtb.jpg,bathtub,0.36866,False,golden retriever,0.297402,True,tub,0.201711,False
771102124360998913,Charlie,none,1.2,6898,1663,https://pbs.twimg.com/media/CrOBSfgXgAABsTE.jpg,labrador retriever,0.568789,True,pug,0.179918,True,staffordshire bullterrier,0.0344374,True
771014301343748096,,none,0.7,7032,1782,https://pbs.twimg.com/media/CrMxZzgWIAQUxzx.jpg,meerkat,0.202335,False,doormat,0.11179,False,macaque,0.0889253,False
770787852854652928,Winston,none,1.0,5498,1415,https://pbs.twimg.com/media/CrJjdZmXgAEWLSD.jpg,bernese mountain dog,0.787812,True,greater swiss mountain dog,0.163946,True,entlebucher,0.0202934,True
770772759874076672,Sebastian,none,1.1,5749,1626,https://pbs.twimg.com/media/CrJVupHXgAA4Dkk.jpg,chow,0.979515,True,golden retriever,0.0102187,True,pomeranian,0.00460604,True
770655142660169732,NaN,none,1.1,8130,2013,https://pbs.twimg.com/media/CrHqwjWXgAAgJSe.jpg,madagascar cat,0.494803,False,skunk,0.161184,False,paper towel,0.0915715,False
770414278348247044,Al,none,1.1,6987,2390,https://pbs.twimg.com/media/CrEPsfWXEAAKvem.jpg,maillot,0.5805279999999999,False,maillot,0.0814488999999999,False,golden retriever,0.0535696,True
770293558247038976,Jackson,none,1.0,6923,1718,https://pbs.twimg.com/media/CrCh5RgW8AAXW4U.jpg,italian greyhound,0.931668,True,mexican hairless,0.0388962,True,whippet,0.0131514,True
770069151037685760,Carbon,none,1.0,8385,2651,https://pbs.twimg.com/media/Cq_Vy9KWcAIUIuv.jpg,boston bull,0.414965,True,american staffordshire terrier,0.286985,True,staffordshire bullterrier,0.11497,True
769940425801170949,Klein,none,1.2,34948,11131,https://pbs.twimg.com/media/Cq9guJ5WgAADfpF.jpg,miniature pinscher,0.796313,True,chihuahua,0.155413,True,staffordshire bullterrier,0.0309433,True
769695466921623552,Titan,none,1.3,7101,1926,https://pbs.twimg.com/media/Cq6B8V6XYAA1T1R.jpg,pug,0.407117,True,muzzle,0.165638,False,kuvasz,0.0458371999999999,True
769212283578875904,DonDon,none,1.2,5980,1969,https://pbs.twimg.com/media/CqzKfQgXEAAWIY-.jpg,golden retriever,0.166538,True,pekinese,0.148215,True,cocker spaniel,0.0827351,True
768970937022709760,Kirby,none,1.2,16017,7574,https://pbs.twimg.com/ext_tw_video_thumb/768967618174877700/pu/img/4wfsrs0ZnQ5pstXm.jpg,pomeranian,0.182358,True,golden retriever,0.1106579999999999,True,mousetrap,0.0863988999999999,False
768855141948723200,Jesse,none,1.1,4660,1034,https://pbs.twimg.com/media/CquFrCKWAAAr32m.jpg,chow,0.7202189999999999,True,brabancon griffon,0.0583653,True,rottweiler,0.0551134999999999,True
768609597686943744,Lou,none,1.0,4580,1382,https://pbs.twimg.com/media/CqqmWa7WcAAIM-n.jpg,basenji,0.183283,True,italian greyhound,0.136012,True,whippet,0.0601299,True
768596291618299904,Oakley,none,1.2,5592,1473,https://pbs.twimg.com/media/CqqaPjqWIAAOyNL.jpg,great pyrenees,0.729745,True,golden retriever,0.237961,True,labrador retriever,0.0209033,True
768473857036525572,Chevy,none,1.1,15110,3958,https://pbs.twimg.com/media/Cqoq5PGWAAA-U8T.jpg,labrador retriever,0.73917,True,chesapeake bay retriever,0.246488,True,kelpie,0.00689234,True
768193404517830656,Gerald,doggo,0.8,12157,4080,https://pbs.twimg.com/media/Cqkr0wiW8AAn2Oi.jpg,lion,0.396984,False,ram,0.300851,False,cheetah,0.094474,False
767884188863397888,Tito,none,1.0,5309,1634,https://pbs.twimg.com/media/CqgSl4DWcAA-x-o.jpg,coral reef,0.32774,False,cliff,0.157182,False,lakeside,0.0488096,False
767754930266464257,Philbert,none,1.1,17814,6221,https://pbs.twimg.com/media/CqedCQWWgAIab9L.jpg,vizsla,0.307794,True,fountain,0.1421849999999999,False,chesapeake bay retriever,0.1139029999999999,True
767500508068192258,Louie,none,1.2,8295,2688,https://pbs.twimg.com/media/Cqa1ofnXEAAG0yn.jpg,chow,0.483228,True,golden retriever,0.165063,True,norfolk terrier,0.0601729,True
767191397493538821,,doggo,1.3,13643,4406,https://pbs.twimg.com/media/CqWcgcqWcAI43jm.jpg,patio,0.708665,False,boathouse,0.110056,False,pier,0.0395323,False
767122157629476866,Rupert,none,1.3,11227,3261,https://pbs.twimg.com/media/CqVdiBJWIAEDZB4.jpg,toy poodle,0.873841,True,miniature poodle,0.0591918,True,irish terrier,0.035306,True
766793450729734144,Rufus,none,1.0,5650,1565,https://pbs.twimg.com/media/CqQykxrWYAAlD8g.jpg,beagle,0.451697,True,basset,0.197513,True,bloodhound,0.0726986,True
766693177336135680,Brudge,none,1.1,4484,918,https://pbs.twimg.com/media/CqPXYLLXEAAU2HC.jpg,doberman,0.948355,True,vizsla,0.0150319999999999,True,rhodesian ridgeback,0.00963084,True
766423258543644672,Shadoe,none,0.9,6671,1825,https://pbs.twimg.com/media/CqLh4yJWcAAHomv.jpg,keeshond,0.995823,True,pomeranian,0.00389721,True,norwegian elkhound,0.000253109,True
766313316352462849,Oscar,none,1.2,7493,2166,https://pbs.twimg.com/media/CqJ95SRWgAATPK_.jpg,toy poodle,0.966896,True,miniature poodle,0.0164243,True,cocker spaniel,0.0102271,True
766069199026450432,Juno,none,1.2,4765,1003,https://pbs.twimg.com/media/CqGf3xaXYAEh3ak.jpg,redbone,0.484855,True,beagle,0.437527,True,basset,0.0105854,True
766008592277377025,Angel,none,1.1,4149,571,https://pbs.twimg.com/media/CqFouXOXYAAYpzG.jpg,welsh springer spaniel,0.7281529999999999,True,basset,0.103842,True,brittany spaniel,0.0624143,True
765719909049503744,Brat,none,1.2,8021,2475,https://pbs.twimg.com/media/CqBiMAgWAAEJKgI.jpg,golden retriever,0.969518,True,labrador retriever,0.0216961,True,border terrier,0.00207455,True
765669560888528897,Tove,none,1.2,5760,1407,https://pbs.twimg.com/media/CqA0XcYWAAAzltT.jpg,beagle,0.993333,True,walker hound,0.00290219,True,basset,0.00241518,True
765395769549590528,NaN,none,1.3,20539,3127,https://pbs.twimg.com/media/Cp87Y0jXYAQyjuV.jpg,pembroke,0.509491,True,cardigan,0.330401,True,shetland sheepdog,0.0388749,True
765371061932261376,Louie,pupper,1.1,7842,2475,https://pbs.twimg.com/media/Cp8k6oRWcAUL78U.jpg,golden retriever,0.829456,True,labrador retriever,0.0893708999999999,True,kuvasz,0.0170275,True
765222098633691136,Gromit,none,1.0,12902,3914,https://pbs.twimg.com/media/Cp6db4-XYAAMmqL.jpg,dalmatian,0.556595,True,whippet,0.151047,True,american staffordshire terrier,0.0964355,True
